Unnamed: 0,57.06988,69.06988,71.08553,79.05423,81.06988,83.04914,85.06479,93.06988,95.04914,97.06479,99.08044,105.06988,107.08553,111.08044,113.09609,121.06479,121.10118,123.08044,125.09609,127.11174,131.08553,135.08044,137.09609,139.11174,147.08044,149.09609,159.11683,163.07536,165.09101,167.10666,173.09609,175.11174,177.09101,177.12739,179.10666,179.14304,181.08592,181.15869,189.09101,191.10666,191.14304,193.12231,195.10157,197.11722,201.12739,203.14304,205.12231,205.15869,207.13796,209.11722,215.10666,217.12231,219.10157,219.13796,221.11722,221.15361,223.13287,223.16926,227.10666,229.12231,231.13796,233.11722,233.15361,235.13287,235.16926,237.14852,245.11722,245.15361,247.13287,249.14852,251.16417,301.16456,301.17982,303.1227,305.13835,321.13326,323.14891,323.1853,325.20095,329.17474,341.19587,347.1853,397.22208,415.23264
1.0,100.0,62.61,93.2,0.0,32.74,0.0,43.26,0.0,0.0,0.0,66.65,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,46.56,20.99,0.0,28.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.27,0.0,0.0,0.0,15.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,74.37,61.82,65.91,0.0,90.8,29.3,61.18,68.78,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37,26.06,0.0,0.0,17.42,45.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,22.99,42.24,15.56,31.76,100.0,18.28,0.0,14.17,15.41,32.27,26.96,0.0,14.36,16.28,0.0,0.0,26.36,0.0,0.0,0.0,0.0,0.0,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,48.21,27.73,0.0,47.88,0.0,0.0,17.95,0.0,73.0,26.97,0.0,28.35,28.77,0.0,0.0,72.85,0.0,0.0,18.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94,0.0,0.0,0.0,0.0,42.99,0.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.06,0.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,22.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,35.49,100.0,25.65,0.0,43.46,34.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,49.65,0.0,0.0,22.54,26.98,0.0,0.0,0.0,0.0,0.0,32.31,0.0,0.0,0.0,29.27,0.0,60.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,45.79,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.59,0.0,38.63,28.56,0.0,64.47,0.0,22.04,0.0,29.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,0.0,9.56,0.0,0.0,0.0,12.2,0.0,18.24,0.0,0.0,23.66,0.0,44.24,0.0,24.51,0.0,0.0,0.0,25.02,0.0,61.23,0.0,0.0,0.0,12.35,0.0,21.43,44.68,0.0,0.0,0.0,0.0,0.0,0.0,19.94,0.0,28.61,0.0,0.0,12.48,0.0,51.43,0.0,0.0,0.0,0.0,0.0,0.0,10.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,0.0,0.0,0.0,10.43,10.72,29.92,12.27,14.39,0.0,22.25,0.0,0.0,16.98,41.94,50.76,0.0,27.14,0.0,48.75,0.0,0.0,13.94,97.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27,0.0,11.52,0.0,0.0,0.0,13.19,12.38,0.0,12.84,5.99,0.0,10.63,0.0,7.14,16.38,11.42,0.0,0.0,0.0,0.0,0.0,0.0,9.59,9.57,0.0,13.13,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.39,0.0,0.0,0.0,0.0,0.0,0.0,29.42,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,33.22,21.05,0.0,22.35,0.0,0.0,0.0,14.99,0.0,58.06,66.61,0.0,0.0,0.0,0.0,0.0,0.0,25.47,50.09,0.0,57.16,0.0,0.0,43.75,34.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.62,0.0,0.0,0.0,0.0,26.02,44.3,0.0,0.0,0.0,0.0,0.0,0.0,20.81,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,8.27,0.0,8.79,10.87,29.75,0.0,17.08,0.0,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26,0.0,0.0,15.38,58.69,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,9.14,22.16,0.0,45.48,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,25.16,23.69,18.17,28.98,100.0,0.0,19.99,29.96,0.0,0.0,0.0,0.0,0.0,11.01,9.99,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27,0.0,0.0,0.0,16.65,0.0,0.0,0.0,15.56,0.0,0.0,0.0,0.0,0.0,28.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.1,0.0,32.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,0.0,17.97,0.0,0.0,0.0,0.0,29.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.14,19.72,0.0,0.0,0.0,0.0,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,0.0,68.46,0.0,23.46,0.0,40.26,0.0,0.0,58.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,7.69,0.0,0.0,0.0,0.0,0.0,21.83,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,26.79,0.0,29.27,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,0.0,24.37,0.0,0.0,0.0,0.0,12.28,12.63,0.0,17.27,0.0,8.05,0.0,0.0,0.0,10.06,95.41,8.57,0.0,0.0,0.0,6.52,0.0,11.52,0.0,36.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24,0.0,0.0,0.0,0.0,0.0,0.0,15.88,16.76,0.0,0.0,0.0,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.87,0.0,32.89,17.67,24.48,0.0,0.0,0.0,0.0,44.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.29,23.3,0.0,0.0,16.56,0.0,0.0,0.0,0.0,0.0,0.0,43.21,45.55,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,0.0,0.0,0.0,45.04,0.0,0.0,0.0,0.0,0.0,0.0,42.49,0.0,34.68,0.0,28.01,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,67.08,0.0,0.0,0.0,0.0,0.0,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49,0.0,0.0,0.0,0.0,27.86,0.0,16.77,0.0,0.0,0.0,19.86,0.0,0.0,0.0,0.0,19.21,74.28,15.23,26.5,0.0,0.0,0.0,17.53,0.0,24.25,0.0,41.78,16.51,0.0,0.0,14.92,95.58,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,47.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,37.36,0.0,51.71,52.46,11.27,0.0,18.53,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,19.62,36.09,0.0,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,7.73,0.0,0.0,0.0,0.0,0.0,22.44,0.0,0.0,0.0,0.0,0.0,9.44,0.0,0.0,0.0,0.0,0.0,0.0,27.46,0.0,30.12,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,24.95,0.0,0.0,0.0,0.0,12.8,13.05,0.0,17.92,0.0,8.3,0.0,0.0,0.0,10.4,98.43,8.39,0.0,0.0,0.0,0.0,0.0,11.96,0.0,37.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,61.87,0.0,0.0,0.0,11.35,0.0,0.0,0.0,20.73,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.99,25.98,19.47,0.0,15.6,0.0,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,0.0,24.08,17.74,0.0,0.0,6.35,14.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15,100.0,0.0,35.64,3.77,0.0,0.0,0.0,0.0,3.79,0.0,22.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,23.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,80.93,17.17,57.68,32.5,98.26,52.13,38.67,22.33,25.73,43.06,50.4,33.75,28.73,74.32,28.2,0.0,17.31,17.28,28.87,17.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,37.36,0.0,51.71,52.46,11.27,0.0,18.53,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,19.62,36.09,0.0,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,0.0,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,17.33,0.0,0.0,0.0,0.0,9.79,0.0,0.0,11.94,0.0,0.0,36.05,0.0,60.77,49.85,0.0,0.0,20.66,39.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.57,0.0,73.09,0.0,0.0,0.0,0.0,0.0,9.21,0.0,23.63,0.0,0.0,42.3,0.0,0.0,0.0,0.0,9.49,0.0,0.0,13.89,55.6,13.49,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,25.93,0.0,21.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,0.0,0.0,4.82,0.0,0.0,0.0,5.78,6.05,0.0,0.0,0.0,0.0,8.46,20.0,16.31,0.0,0.0,0.0,0.0,9.87,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,4.61,0.0,58.38,4.5,0.0,17.1,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,0.0,48.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,29.28,0.0,12.09,0.0,8.72,11.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,0.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.0,20.87,0.0,0.0,0.0,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,6.48,0.0,11.66,0.0,0.0,0.0,15.75,4.54,0.0,7.69,0.0,0.0,0.0,11.03,0.0,7.0,15.45,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09,11.79,0.0,0.0,5.73,0.0,6.71,7.56,0.0,4.0,0.0,0.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.77,0.0,0.0,0.0,13.93,0.0,0.0,0.0,0.0,35.28,21.68,0.0,13.67,10.74,73.43,0.0,0.0,0.0,0.0,10.28,0.0,100.0,16.97,12.38,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0.0,0.0,0.0,61.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.17,0.0,61.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,19.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,27.79,0.0,0.0,32.93,21.73,50.26,0.0,0.0,0.0,25.92,37.27,14.72,0.0,0.0,0.0,16.85,21.71,22.29,16.17,24.19,58.6,31.49,14.29,0.0,0.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,30.92,45.9,0.0,15.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,7.58,0.0,0.0,10.42,13.3,0.0,0.0,0.0,0.0,10.54,6.12,0.0,0.0,0.0,22.71,0.0,0.0,0.0,0.0,9.21,0.0,37.43,0.0,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.01,0.0,64.53,0.0,0.0,12.55,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,68.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02,0.0,0.0,0.0,0.0,0.0,0.0,4.59,3.38,0.0,0.0,4.04,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,8.92,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
